"Ort","Bundesland","Bezeichnung","Lat","Lon","Score","Ø Höchst&shy;temperatur","Ø Sonnen&shy;stunden pro Tag","Tage ohne Niederschlag","Gesamtnieder&shy;schlag in mm"
"Neuharlingersiel","Niedersachsen","Neuharlingersiel, Niedersachsen",53.6992698,7.7035695,5.38333333333333,1.53333333333333,4.08155324074074,3,4.3
"Kassel","Hessen","Kassel, Hessen",51.3157833,9.4978479,4.78333333333333,4.06666666666667,1.78738425925926,2,10.23
"Friedrichshafen","Baden-Württemberg","Friedrichshafen, Baden-Württemberg",47.6500279,9.4800858,3.43333333333333,6.03333333333333,3.51505694444444,1,14.8
"Mainz","Rheinland-Pfalz","Mainz, Rheinland-Pfalz",49.9995205,8.2736253,5.65,6.25,4.22945185185185,2,11.06
"Helgoland","Schleswig-Holstein","Helgoland, Schleswig-Holstein",54.1820608,7.8876314,5.46666666666667,1.68333333333333,3.91235277777778,3,10.7
"Mannheim","Baden-Württemberg","Mannheim, Baden-Württemberg",49.4892913,8.4673098,5.4,6.73333333333333,4.29092592592593,3,18.8
"Überlingen","Baden-Württemberg","Überlingen, Baden-Württemberg",47.7664456,9.1605106,4.43333333333333,6.15,4.40538287037037,1,8.9
"Bansin","Mecklenburg-Vorpommern","Bansin, Mecklenburg-Vorpommern",53.9690358,14.1391435,5.13333333333333,-0.85,4.42439675925926,2,9.2
"Bensersiel","Niedersachsen","Bensersiel, Niedersachsen",53.6742688,7.574467,5.43333333333333,1.63333333333333,4.14174861111111,2,7.1
"Bonn","Nordrhein-Westfalen","Bonn, Nordrhein-Westfalen",50.7352621,7.1024635,4.06666666666667,6.15,3.30121435185185,1,14.6
"Karlsruhe","Baden-Württemberg","Karlsruhe, Baden-Württemberg",49.0068705,8.4034195,3.91666666666667,6.7,2.63233657407407,1,24.2
"Aachen","Nordrhein-Westfalen","Aachen, Nordrhein-Westfalen",50.776351,6.083862,3.61666666666667,5.16666666666667,3.1875375,1,14.7
"Passau","Bayern","Passau, Bayern",48.5748229,13.4609744,4.15,5.23333333333333,2.16108888888889,0,7.7
"Flensburg","Schleswig-Holstein","Flensburg, Schleswig-Holstein",54.7833021,9.4333264,5.1,-0.933333333333333,3.87527916666667,3,14.4
"Wiesbaden","Hessen","Wiesbaden, Hessen",50.0820384,8.2416556,5.08333333333333,5.55,3.7803837962963,1,12.1
"Quedlinburg","Sachsen-Anhalt","Quedlinburg, Sachsen-Anhalt",51.7855428,11.1519933,3.33333333333333,3.61666666666667,2.55254305555556,1,6.67
"Magdeburg","Sachsen-Anhalt","Magdeburg, Sachsen-Anhalt",52.1315889,11.6399609,4.35,3.01666666666667,2.33054259259259,2,9.07
"Bad Reichenhall","Bayern","Bad Reichenhall, Bayern",47.7222676,12.8760923,3.51666666666667,5.45,3.0365962962963,0,33
"Goslar","Niedersachsen","Goslar, Niedersachsen",51.9059936,10.4266284,2.8,2.98333333333333,2.41986666666667,1,20.49
"Prerow","Mecklenburg-Vorpommern","Prerow, Mecklenburg-Vorpommern",54.445906,12.5660206,5.4,-0.733333333333333,4.87072685185185,4,10.7
"Baden-Baden","Baden-Württemberg","Baden-Baden, Baden-Württemberg",48.7610716,8.239959,2.86666666666667,6.76666666666667,1.89430324074074,0,32.66
"Augsburg","Bayern","Augsburg, Bayern",48.3690341,10.8979522,3.21666666666667,4.73333333333333,2.6044375,0,14.3
"Eckernförde","Schleswig-Holstein","Eckernförde, Schleswig-Holstein",54.4716456,9.8374947,4.96666666666667,-0.533333333333333,3.57514814814815,3,13.66
"Edersee","Hessen","Edersee, Hessen",51.1873377,8.9925823,4.71666666666667,3.66666666666667,2.47137361111111,2,7.46
"Rust","Baden-Württemberg","Rust, Baden-Württemberg",48.2659347,7.7263213,4.31666666666667,7.31666666666667,3.63087361111111,2,23.2
"Willingen","Hessen","Willingen, Hessen",51.294451454558,8.60517952010764,3,1.41666666666667,2.09055787037037,1,23.5
"Emden","Niedersachsen","Emden, Niedersachsen",53.3670541,7.2058304,5.23333333333333,2.65,3.50462824074074,2,6.6
"Göttingen","Niedersachsen","Göttingen, Niedersachsen",51.5328328,9.9351811,3.26666666666667,3.65,2.22857962962963,1,10.94
"Plau am See","Mecklenburg-Vorpommern","Plau am See, Mecklenburg-Vorpommern",53.4600943,12.2631689,4.9,-0.283333333333333,2.59099074074074,3,16.4
"Eisenach","Thüringen","Eisenach, Thüringen",50.9747134,10.3193565,3.8,3.38333333333333,1.95576990740741,1,12.99
"Wangerooge","Niedersachsen","Wangerooge, Niedersachsen",53.7891528,7.9016018,5.35,1.45,4.15935925925926,3,4.2
"Winterberg","Nordrhein-Westfalen","Winterberg, Nordrhein-Westfalen",51.1930723,8.5338466,2.96666666666667,0.966666666666667,1.5614037037037,1,24.35
"Rothenburg ob der Tauber","Bayern","Rothenburg ob der Tauber, Bayern",49.3772526,10.1790017,2.76666666666667,3.58333333333333,2.59480925925926,1,18.7
"Ulm","Baden-Württemberg","Ulm, Baden-Württemberg",48.3984968,9.9912458,3.63333333333333,4.83333333333333,3.96248101851852,0,7.5
"Bielefeld","Nordrhein-Westfalen","Bielefeld, Nordrhein-Westfalen",52.0191005,8.531007,3.56666666666667,4.06666666666667,2.58891157407407,2,18.3
"Bad Neuenahr-Ahrweiler","Rheinland-Pfalz","Bad Neuenahr-Ahrweiler, Rheinland-Pfalz",50.5444551,7.1186671,4.58333333333333,5.8,2.79398981481482,1,8.1
"Schliersee","Bayern","Schliersee, Bayern",47.7345915,11.8620286,3.05,3.61666666666667,2.89210555555556,0,33.05
"Essen","Nordrhein-Westfalen","Essen, Nordrhein-Westfalen",51.4582235,7.0158171,4.46666666666667,4.98333333333333,2.92999722222222,1,12.6
"Monschau","Nordrhein-Westfalen","Monschau, Nordrhein-Westfalen",50.5544687,6.2407954,2.85,3.23333333333333,3.09902222222222,0,20.56
"Fulda","Hessen","Fulda, Hessen",50.5542328,9.6770448,3.3,3.75,2.47493796296296,1,6.2
"Ostseebad Sellin","Mecklenburg-Vorpommern","Ostseebad Sellin, Mecklenburg-Vorpommern",54.3770567,13.6942765,5.33333333333333,-1.23333333333333,4.57193657407407,4,5.9
"Osnabrück","Niedersachsen","Osnabrück, Niedersachsen",52.2770300033127,8.0448701283995,4.13333333333333,4.01666666666667,2.84282314814815,2,17.13
"Braunschweig","Niedersachsen","Braunschweig, Niedersachsen",52.2646577,10.5236066,3.4,3.25,2.43094953703704,2,19.88
"Mittenwald","Bayern","Mittenwald, Bayern",47.4429543,11.2655684,3.58333333333333,3.78333333333333,3.86236342592593,1,22.4
"Lübbenau","Brandenburg","Lübbenau, Brandenburg",51.8680114,13.9689477,5.21666666666667,2.98333333333333,3.00039768518519,1,4.5
"Marburg an der Lahn","Hessen","Marburg an der Lahn, Hessen",50.80904,8.77069,5.01666666666667,3.95,3.042825,2,5.4
"Dierhagen","Mecklenburg-Vorpommern","Dierhagen, Mecklenburg-Vorpommern",54.2918991,12.351915,5.23333333333333,-0.483333333333333,4.31056527777778,4,9.8
"Oberstaufen","Bayern","Oberstaufen, Bayern",47.5538255,10.0208307,2.71666666666667,3.43333333333333,3.0797962962963,0,61.25
"Bad Saarow","Brandenburg","Bad Saarow, Brandenburg",52.2922975,14.0552305,5.66666666666667,2.48333333333333,2.9329875,1,7.04
"Burg (Spreewald)","Brandenburg","Burg (Spreewald), Brandenburg",51.8363445297827,14.1450314477017,5.36666666666667,2.91666666666667,2.97782962962963,1,4.91
"Oldenburg","Niedersachsen","Oldenburg, Niedersachsen",53.1389753,8.2146017,4.95,2.13333333333333,3.84421666666667,2,9.7
"Duisburg","Nordrhein-Westfalen","Duisburg, Nordrhein-Westfalen",51.434999,6.759562,4.7,5.11666666666667,3.11872731481481,1,14.4
"Sassnitz","Mecklenburg-Vorpommern","Sassnitz, Mecklenburg-Vorpommern",54.516728,13.644119,5.33333333333333,-1.23333333333333,4.87336296296296,4,6.9
"Greifswald","Mecklenburg-Vorpommern","Greifswald, Mecklenburg-Vorpommern",54.095791,13.3815238,5.26666666666667,-1.21666666666667,4.51325092592593,3,7.3
"Heiligendamm","Mecklenburg-Vorpommern","Heiligendamm, Mecklenburg-Vorpommern",54.1423664,11.842199,5.23333333333333,-0.25,4.01385416666667,3,12.1
"Kappeln","Schleswig-Holstein","Kappeln, Schleswig-Holstein",54.6641769,9.9317595,5.03333333333333,-0.75,3.59633935185185,3,11.56
"Norden","Niedersachsen","Norden, Niedersachsen",53.5942039,7.2067435,5.3,1.8,3.68661018518519,1,13.93
"Rüdesheim am Rhein","Hessen","Rüdesheim am Rhein, Hessen",49.9789358,7.92339,5.18333333333333,5.45,4.02168194444444,2,9.08
"Dießen am Ammersee","Bayern","Dießen am Ammersee, Bayern",47.9477942,11.1049697,3.26666666666667,4.95,3.20529027777778,0,19.96
"Halle an der Saale","Sachsen-Anhalt","Halle an der Saale, Sachsen-Anhalt",51.4839373027827,11.9689004021725,5.11666666666667,3.81666666666667,2.58051064814815,1,8.1
"Schluchsee","Baden-Württemberg","Schluchsee, Baden-Württemberg",47.8185928,8.177035,2.43333333333333,1.91666666666667,3.54813009259259,0,51.6
"Darmstadt","Hessen","Darmstadt, Hessen",49.872445054744,8.65136715754642,4.3,5.85,3.76666481481482,1,12.7
