"Ort","Bundesland","Bezeichnung","Lat","Lon","Score","Ø Höchst&shy;temperatur","Ø Sonnen&shy;stunden pro Tag","Tage ohne Niederschlag","Gesamtnieder&shy;schlag in mm"
"Langeoog","Niedersachsen","Langeoog, Niedersachsen",53.7467330992247,7.48134306203962,5.8,3,2.06221944444444,0,4.1
"Spiekeroog","Niedersachsen","Spiekeroog, Niedersachsen",53.7702849677092,7.69316704137735,6,2.2,0.277808333333333,0,2.8
"Amrum","Schleswig-Holstein","Amrum, Schleswig-Holstein",54.6578086445194,8.34173455299789,5.6,0.8,0.526097222222222,0,1.2
"Pellworm","Schleswig-Holstein","Pellworm, Schleswig-Holstein",54.5303839848622,8.65633156877291,2.8,1.1,0,0,11.1
"Tangermünde","Sachsen-Anhalt","Tangermünde, Sachsen-Anhalt",52.5495571740673,11.9672024763568,6.2,-0.3,4.90605833333333,0,0.24
"Kaiserslautern","Rheinland-Pfalz","Kaiserslautern, Rheinland-Pfalz",49.4391520171103,7.74128080371198,6.6,-1.6,6.93559444444444,1,0
"Neustadt an der Weinstraße","Rheinland-Pfalz","Neustadt an der Weinstraße, Rheinland-Pfalz",49.3527633909622,8.13483094557629,6.4,-0.2,6.9698,0,0.05
"Meppen","Niedersachsen","Meppen, Niedersachsen",52.6908749099231,7.29166504274259,7,0.7,5.58846111111111,0,0.7
"Wittenberge","Brandenburg","Wittenberge, Brandenburg",52.9945813766268,11.7557975013472,5.2,-0.3,0.14175,0,0.48
"Frankfurt (Oder)","Brandenburg","Frankfurt (Oder), Brandenburg",52.3433973213344,14.5533251747465,6.4,-0.3,5.24324166666667,1,0
"Daun (Eifel)","Rheinland-Pfalz","Daun (Eifel), Rheinland-Pfalz",50.1960103370026,6.83378445768663,6.2,-2.7,5.18241388888889,0,0.1
"Fehmarn","Schleswig-Holstein","Fehmarn, Schleswig-Holstein",54.4372,11.1973,5.2,-0.2,0.913852777777778,1,0
"Hooksiel","Niedersachsen","Hooksiel, Niedersachsen",53.6277573442887,8.02759247020507,6,0.3,0,0,1.8
"Tossens","Niedersachsen","Tossens, Niedersachsen",53.5756207138559,8.25178008721835,6,1.4,0,0,1.08
"Dorum-Neufeld","Niedersachsen","Dorum-Neufeld, Niedersachsen",53.7370373987849,8.51644528263841,5.6,0.8,0,0,1.83
"Nordstrand","Schleswig-Holstein","Nordstrand, Schleswig-Holstein",54.4919,8.8467,4.4,1.2,0,0,14.2
"Glowe","Mecklenburg-Vorpommern","Glowe, Mecklenburg-Vorpommern",54.5677,13.4514,5.8,-0.1,2.18006111111111,1,0
"Baabe","Mecklenburg-Vorpommern","Baabe, Mecklenburg-Vorpommern",54.3631031374363,13.706955244393,5.6,-0.4,2.48579444444444,0,0.04
"Thiessow","Mecklenburg-Vorpommern","Thiessow, Mecklenburg-Vorpommern",54.2783849535508,13.7157015102308,5.8,-0.7,2.78825,1,0
"Lubmin","Mecklenburg-Vorpommern","Lubmin, Mecklenburg-Vorpommern",54.1354,13.6146,5.6,-1.3,2.72268888888889,0,0.1
"Reit im Winkl","Bayern","Reit im Winkl, Bayern",47.6773489563139,12.4699061352574,5.6,-7,6.79920277777778,1,0
"Oberammergau","Bayern","Oberammergau, Bayern",47.5987,11.0634,5.6,-8.9,6.54275277777778,1,0
"Bad Wiessee","Bayern","Bad Wiessee, Bayern",47.7115,11.7254,5.2,-5.4,3.6841,1,0
"Lenggries","Bayern","Lenggries, Bayern",47.6836,11.5679,5.6,-6.4,6.19530277777778,1,0
"Dinkelsbühl","Bayern","Dinkelsbühl, Bayern",49.0687,10.3214,5.8,-3.9,0.659238888888889,1,0
"Schwäbisch Hall","Baden-Württemberg","Schwäbisch Hall, Baden-Württemberg",49.1124,9.7392,5.8,-2.7,1.29942777777778,1,0
"Plön","Schleswig-Holstein","Plön, Schleswig-Holstein",54.1626,10.4215,5.8,0.1,0,0,0.6
"Malchow","Mecklenburg-Vorpommern","Malchow, Mecklenburg-Vorpommern",53.474410357379,12.4261094776683,5.2,-0.8,0,1,0
"Mirow","Mecklenburg-Vorpommern","Mirow, Mecklenburg-Vorpommern",53.2765361365924,12.8106031893074,5,-0.9,0,0,0.04
"Neustrelitz","Mecklenburg-Vorpommern","Neustrelitz, Mecklenburg-Vorpommern",53.3605,13.0734,5.2,-0.8,0,1,0
"Neubrandenburg","Mecklenburg-Vorpommern","Neubrandenburg, Mecklenburg-Vorpommern",53.5566,13.2612,5.2,-0.4,0.248572222222222,0,0.3
"Bad Mergentheim","Baden-Württemberg","Bad Mergentheim, Baden-Württemberg",49.4925,9.7736,6.8,-2.3,6.942675,1,0
"Bad Wimpfen","Baden-Württemberg","Bad Wimpfen, Baden-Württemberg",49.2298,9.1571,6.4,-1.7,4.96221111111111,1,0
"Saalfeld","Thüringen","Saalfeld, Thüringen",50.6481,11.3672,6.8,-0.9,6.72347222222222,1,0
"Wandlitz","Brandenburg","Wandlitz, Brandenburg",52.7505,13.4523,5.6,-0.7,1.38644166666667,0,0.2
"Ramsau","Bayern","Ramsau, Bayern",47.6072716372704,12.8976367115162,5.4,-5.5,4.98684166666667,1,0
"Born a. Darß","Mecklenburg-Vorpommern","Born a. Darß, Mecklenburg-Vorpommern",54.3820440085908,12.5249920620039,5,-0.8,0.109175,0,0.1
"Putgarten","Mecklenburg-Vorpommern","Putgarten, Mecklenburg-Vorpommern",54.672676968303,13.4157515390357,6,-0.7,3.49124722222222,1,0
