"Ort","Land","Score","Ø Höchst&shy;temperatur","Ø Sonnen&shy;stunden pro Tag","Tage ohne Niederschlag","Gesamtnieder&shy;schlag in mm"
"Ibiza","Spanien :es:",8.8,16.5,8.40474444444444,2,0
"Thessaloniki","Griechenland :gr:",8.4,12.4,8.13365555555556,2,0
"Valencia","Spanien :es:",8.8,16.9,8.26064861111111,2,0
"Catania","Italien :it:",8.1,18.8,7.6931375,1,0.6
"Warna","Bulgarien :bg:",8.1,8.85,7.87489305555556,2,0
"Lefkada","Griechenland :gr:",8.1,15.45,7.22019166666667,1,0.3
"Madrid","Spanien :es:",7.9,10.95,7.59234027777778,2,0
"Sonnenstrand","Bulgarien :bg:",8.3,9.4,7.58934305555556,2,0
"Alicante","Spanien :es:",8.9,16.8,8.45607083333333,2,0
"Santiago de Compostela","Spanien :es:",2.9,11.95,6.21412361111111,0,3.3
"Luleå","Schweden :se:",5.8,2.3,0,1,0.6
"Valletta","Malta :mt:",8,18.3,7.42548055555556,2,0
"Oulu","Finnland :fi:",5.7,2,0,0,0.9
"Athen","Griechenland :gr:",8.3,13.95,8.23829861111111,2,0
"Porto","Portugal :pt:",3.25,14.95,7.06598333333333,0,0.6
"Istanbul","Türkei :tr:",8.6,12.35,8.08773194444444,2,0
"Lofoten","Norwegen :no:",2.25,6.3,0,0,9.6
"Almeria","Spanien :es:",8.9,16.7,8.61526527777778,2,0
"Rovaniemi","Finnland :fi:",5.7,1.35,0,1,0.3
"Granada","Spanien :es:",8.6,14.25,8.59122222222222,2,0
"Kiruna","Schweden :se:",3.9,-4.3,0,1,1.6
"Izmir","Türkei :tr:",8.6,13.45,8.36731805555556,2,0
"Nazaré","Portugal :pt:",6.8,15.2,5.38881388888889,1,1.5
"Málaga","Spanien :es:",8.8,17.5,8.65288194444445,2,0
"Sevilla","Spanien :es:",8.4,16.45,8.61461666666667,2,0
"Santorini","Griechenland :gr:",8.3,15.2,8.28008194444444,2,0
"Ericeira","Portugal :pt:",7.2,15.35,6.02785972222222,1,1.2
"Lissabon","Portugal :pt:",7.5,16.1,5.54947916666667,2,0
"Chania","Griechenland :gr:",8.2,15.25,8.71497083333333,2,0
"Tromsø","Norwegen :no:",4.8,3.55,0,0,3.6
