"Ort","Bundesland","Bezeichnung","Kürzel","Score","Ø Höchst&shy;temperatur","Ø Sonnen&shy;stunden pro Tag","Tage ohne Niederschlag","Gesamtnieder&shy;schlag in mm"
"Schwerin","Mecklenburg-Vorpommern","Schwerin, Mecklenburg-Vorpommern","(MV)",6.73333333333333,1.43333333333333,5.35181666666667,3,0
"Westerland (Sylt)","Schleswig-Holstein","Westerland (Sylt), Schleswig-Holstein","(SH)",7,6.1,4.904225,2,0.7
"Carolinensiel","Niedersachsen","Carolinensiel, Niedersachsen","(NI)",6.6,4.33333333333333,5.05923611111111,2,1.4
"Graal-Müritz","Mecklenburg-Vorpommern","Graal-Müritz, Mecklenburg-Vorpommern","(MV)",6.6,2.36666666666667,5.65289537037037,2,1.3
"Ahlbeck","Mecklenburg-Vorpommern","Ahlbeck, Mecklenburg-Vorpommern","(MV)",6.4,1.33333333333333,5.90389351851852,2,1.5
"Schönau am Königssee","Bayern","Schönau am Königssee, Bayern","(BY)",1.76666666666667,-0.433333333333333,4.01942314814815,0,9.5
"Bad Schandau","Sachsen","Bad Schandau, Sachsen","(SN)",5.06666666666667,0.3,3.27640092592593,0,10.4
"Bad Zwischenahn","Niedersachsen","Bad Zwischenahn, Niedersachsen","(NI)",6.2,3.3,4.45383148148148,2,1.9
"Regensburg","Bayern","Regensburg, Bayern","(BY)",6.13333333333333,0.733333333333333,4.60058055555556,0,2.1
"Titisee-Neustadt","Baden-Württemberg","Titisee-Neustadt, Baden-Württemberg","(BW)",3.36666666666667,-2.33333333333333,5.42976111111111,1,4.8
"Bernkastel-Kues","Rheinland-Pfalz","Bernkastel-Kues, Rheinland-Pfalz","(RP)",6.26666666666667,3.96666666666667,2.33273425925926,1,2.7
"Wilhelmshaven","Niedersachsen","Wilhelmshaven, Niedersachsen","(NI)",6.73333333333333,3.86666666666667,5.29911388888889,1,0.7
"Husum","Schleswig-Holstein","Husum, Schleswig-Holstein","(SH)",6.8,2.73333333333333,5.53675740740741,3,0
"Dortmund","Nordrhein-Westfalen","Dortmund, Nordrhein-Westfalen","(NW)",4.63333333333333,4.1,2.25349444444444,0,2.4
"Neuharlingersiel","Niedersachsen","Neuharlingersiel, Niedersachsen","(NI)",6.6,4.06666666666667,5.0442,2,1.4
"Kassel","Hessen","Kassel, Hessen","(HE)",5.13333333333333,1.23333333333333,4.41561203703704,0,6.5
"Friedrichshafen","Baden-Württemberg","Friedrichshafen, Baden-Württemberg","(BW)",5.8,0.633333333333333,4.71349907407407,1,1.8
"Mainz","Rheinland-Pfalz","Mainz, Rheinland-Pfalz","(RP)",6.8,3.43333333333333,4.7174212962963,2,0.3
"Helgoland","Schleswig-Holstein","Helgoland, Schleswig-Holstein","(SH)",6.66666666666667,5.43333333333333,5.31958611111111,1,1.3
"Mannheim","Baden-Württemberg","Mannheim, Baden-Württemberg","(BW)",6.66666666666667,3.63333333333333,4.88663425925926,2,0.3
"Überlingen","Baden-Württemberg","Überlingen, Baden-Württemberg","(BW)",6.33333333333333,0.6,4.5893787037037,2,1.9
"Bansin","Mecklenburg-Vorpommern","Bansin, Mecklenburg-Vorpommern","(MV)",6.4,1.33333333333333,5.90389351851852,2,1.5
"Bensersiel","Niedersachsen","Bensersiel, Niedersachsen","(NI)",5.23333333333333,5.9,4.49823333333333,1,1.9
"Bonn","Nordrhein-Westfalen","Bonn, Nordrhein-Westfalen","(NW)",5.4,3.7,2.31677592592593,0,3.5
"Karlsruhe","Baden-Württemberg","Karlsruhe, Baden-Württemberg","(BW)",6.13333333333333,2.36666666666667,4.62919537037037,1,0.9
"Aachen","Nordrhein-Westfalen","Aachen, Nordrhein-Westfalen","(NW)",4.33333333333333,2.8,2.23679722222222,0,5.2
"Passau","Bayern","Passau, Bayern","(BY)",3.93333333333333,0.366666666666667,3.7300787037037,0,4.7
"Flensburg","Schleswig-Holstein","Flensburg, Schleswig-Holstein","(SH)",6.86666666666667,2.3,5.44306296296296,3,0
"Wiesbaden","Hessen","Wiesbaden, Hessen","(HE)",6.8,2.3,4.76537685185185,2,0.2
"Quedlinburg","Sachsen-Anhalt","Quedlinburg, Sachsen-Anhalt","(ST)",5.86666666666667,1.03333333333333,4.23563240740741,1,2.9
"Magdeburg","Sachsen-Anhalt","Magdeburg, Sachsen-Anhalt","(ST)",6.33333333333333,1.46666666666667,4.31586851851852,2,1.1
"Bad Reichenhall","Bayern","Bad Reichenhall, Bayern","(BY)",1.76666666666667,-0.0999999999999999,2.92810740740741,0,9.2
"Goslar","Niedersachsen","Goslar, Niedersachsen","(NI)",5.06666666666667,0.9,4.23323055555556,0,5
"Prerow","Mecklenburg-Vorpommern","Prerow, Mecklenburg-Vorpommern","(MV)",6.6,1.8,5.74220833333333,2,0.8
"Baden-Baden","Baden-Württemberg","Baden-Baden, Baden-Württemberg","(BW)",3.86666666666667,1.93333333333333,4.64290185185185,1,1.2
"Augsburg","Bayern","Augsburg, Bayern","(BY)",5.06666666666667,-0.366666666666667,4.37433425925926,0,2.8
"Eckernförde","Schleswig-Holstein","Eckernförde, Schleswig-Holstein","(SH)",6.86666666666667,1.93333333333333,5.51938333333333,3,0
"Edersee","Hessen","Edersee, Hessen","(HE)",5.16666666666667,1.53333333333333,4.83542314814815,0,1.4
"Rust","Baden-Württemberg","Rust, Baden-Württemberg","(BW)",6.06666666666667,1.66666666666667,4.40985833333333,2,0.9
"Willingen","Hessen","Willingen, Hessen","(HE)",2.36666666666667,-0.833333333333333,4.32477314814815,0,8.4
"Emden","Niedersachsen","Emden, Niedersachsen","(NI)",5.16666666666667,5.96666666666667,4.13808888888889,1,2.2
"Göttingen","Niedersachsen","Göttingen, Niedersachsen","(NI)",5.26666666666667,1.16666666666667,4.2276,0,1.9
"Plau am See","Mecklenburg-Vorpommern","Plau am See, Mecklenburg-Vorpommern","(MV)",6.8,0.733333333333333,5.51867685185185,1,0.4
"Eisenach","Thüringen","Eisenach, Thüringen","(TH)",5.4,0.466666666666667,4.34007314814815,1,3
"Wangerooge","Niedersachsen","Wangerooge, Niedersachsen","(NI)",6.46666666666667,4.26666666666667,5.33703981481481,1,1.5
"Winterberg","Nordrhein-Westfalen","Winterberg, Nordrhein-Westfalen","(NW)",2.43333333333333,-0.766666666666667,4.45723611111111,0,7.1
"Rothenburg ob der Tauber","Bayern","Rothenburg ob der Tauber, Bayern","(BY)",4.63333333333333,-0.133333333333333,4.63069074074074,0,2.9
"Ulm","Baden-Württemberg","Ulm, Baden-Württemberg","(BW)",4.56666666666667,-0.1,4.59939814814815,0,2
"Bielefeld","Nordrhein-Westfalen","Bielefeld, Nordrhein-Westfalen","(NW)",5.93333333333333,2.4,3.87606296296296,1,4.8
