"Ort","Land","Score","Ø Höchst&shy;temperatur","Ø Sonnen&shy;stunden pro Tag","Tage ohne Niederschlag","Gesamtnieder&shy;schlag in mm"
"Plymouth","England :gb-eng:",6.7,10.15,9.26873333333333,0,2.4
"Stockholm","Schweden :se:",5.2,1.1,0.24835,0,6.7
"Edinburgh","Schottland :gb-sct:",6.2,7.55,3.77284166666667,1,2.4
"Sarajevo","Bosnien-Herzegowina :ba:",7.6,11.45,8.36051111111111,2,0
"Douglas","Isle of Man :im:",4.1,6.25,8.29114305555555,0,1.2
"Belgrad","Serbien :rs:",8.7,17.85,10.0105902777778,2,0
"Ajaccio","Frankreich :fr:",7.8,16.65,8.92469027777778,1,2.2
"Bergen","Norwegen :no:",5.4,5.25,2.73855694444444,1,1.3
"Mostar","Bosnien-Herzegowina :ba:",6.2,13.1,1.14668194444444,1,1.1
"Uppsala","Schweden :se:",4.4,0.2,0,0,6.3
"Rom","Italien :it:",8.1,16.65,8.63940277777778,1,1.2
"Vilnius","Litauen :lt:",5.4,1.8,0,0,1.5
"Bordeaux","Frankreich :fr:",5.6,12.85,4.46218888888889,1,3
"Glasgow","Schottland :gb-sct:",6.5,6.55,9.22429027777778,1,0
"Saaremaa","Estland :ee:",3.9,-2.25,0,0,5.6
"Riga","Lettland :lv:",4.8,-0.95,0,0,2.3
"Brest","Frankreich :fr:",5.25,11.25,8.92675,0,2
"St Ives","England :gb-eng:",4.6,10.4,8.30293888888889,0,3
"Collioure","Frankreich :fr:",8.7,16.75,9.81832361111111,2,0
"Cadaqués","Spanien :es:",8.6,17,9.17627777777778,2,0
"Dubrovnik","Kroatien :hr:",7,13.35,6.76441527777778,0,2.1
"Belfast","Nordirland :gb-nir:",6.3,6.85,7.07338194444444,0,4.5
"Dublin","Irland :ie:",4.6,7.7,5.15427638888889,0,6.6
"Inverness","Schottland :gb-sct:",7.5,5.75,9.12083472222222,2,0
"Olbia","Italien :it:",8.3,16.2,9.36135416666667,1,2.4
"Andorra la Vella","Andorra :ad:",7.6,9.3,10.2111152777778,2,0
"Kotor","Montenegro :me:",7.4,14.3,8.97432638888889,1,0.2
"Sibiu","Rumänien :ro:",8.1,12.15,9.97206111111111,2,0
"Budva","Montenegro :me:",7.6,14.3,8.97432638888889,1,0.2
"Neapel","Italien :it:",8,16.3,9.92952083333333,1,2.3
"Lloret de Mar","Spanien :es:",7.7,14.3,5.50545972222222,1,0.6
"Geiranger","Norwegen :no:",6.7,4.55,4.29833472222222,1,0.2
"Capri","Italien :it:",7.9,14.05,9.92628333333333,1,2.7
"Biarritz","Frankreich :fr:",6.5,14.1,8.69569444444445,0,0.7
"Bari","Italien :it:",8.6,16.95,9.8247625,2,0
"Turku","Finnland :fi:",3.5,-6.1,0.393916666666667,1,0.6
"Barcelona","Spanien :es:",8.1,14.4,6.63033194444444,1,0.3
"San Sebastián","Spanien :es:",6.05,14.3,7.88018194444444,0,1.2
"Tallinn","Estland :ee:",3.9,-4.75,0,1,1.4
"Cork","Irland :ie:",5.8,8.6,8.56312777777778,0,9.3
"Prizren","Kosovo :xk:",8.3,15.35,10.1213222222222,2,0
"Brașov","Rumänien :ro:",7.9,8.6,10.01785,2,0
"Galway","Irland :ie:",3.95,8.3,8.19538611111111,0,6.6
"Helsinki","Finnland :fi:",3.3,-6.55,0.0914555555555556,1,0.6
"Östersund","Schweden :se:",3.6,-6.4,0,0,1.7
"Trondheim","Norwegen :no:",7.3,1.5,7.28054861111111,2,0
"Cagliari","Italien :it:",8.7,15.8,9.18788611111111,2,0
"Menorca","Spanien :es:",8.3,14.6,7.85291388888889,1,0.1
"Sofia","Bulgarien :bg:",8.4,13.65,10.1366694444444,2,0
"Porvoo","Finnland :fi:",4.2,-6.55,4.49439166666667,1,0.4
"Ohrid","Nordmazedonien :mk:",8.1,13.45,9.53453333333333,2,0
"Berat","Albanien :al:",8.4,17.75,10.1161444444444,2,0
"Tampere","Finnland :fi:",4,-5.75,1.64405,1,0.1
"Bukarest","Rumänien :ro:",8.6,13.6,10.0825513888889,2,0
"Palma de Mallorca","Spanien :es:",8.9,15.55,10.3266611111111,2,0
"Gijon","Spanien :es:",7.6,17.05,6.17508194444444,1,0.6
"Tropea","Italien :it:",8,17.5,9.55001944444444,1,3.5
"Saranda","Albanien :al:",8.2,15.55,10.1986194444444,2,0
"Palermo","Italien :it:",8.7,17.75,9.78994722222222,2,0
"Plowdiw","Bulgarien :bg:",8.5,12.6,10.2031583333333,2,0
"Korfu","Griechenland :gr:",8.2,15.45,9.91174861111111,2,0
"Umeå","Schweden :se:",5,-7.6,8.28527361111111,2,0
"Ibiza","Spanien :es:",9,16.75,10.35255,2,0
"Thessaloniki","Griechenland :gr:",8.6,14.35,9.77890138888889,2,0
"Valencia","Spanien :es:",9.3,20.4,10.4038763888889,2,0
"Catania","Italien :it:",8.7,17.9,10.1207013888889,1,0.8
"Warna","Bulgarien :bg:",8.5,12.3,10.1502541666667,2,0
"Lefkada","Griechenland :gr:",8.5,16.15,10.153775,2,0
"Madrid","Spanien :es:",8.4,14.1,7.12524305555556,2,0
"Sonnenstrand","Bulgarien :bg:",8.5,12.95,10.1740333333333,2,0
"Alicante","Spanien :es:",9.2,19.55,10.4339555555556,2,0
"Santiago de Compostela","Spanien :es:",6.5,12.75,2.98860833333333,0,1.2
"Luleå","Schweden :se:",4.2,-10.05,2.40061944444444,2,0
"Valletta","Malta :mt:",8.8,16.35,10.1343263888889,2,0
"Oulu","Finnland :fi:",5.2,-5,3.42933611111111,2,0
"Athen","Griechenland :gr:",8.6,15.65,8.80391805555556,2,0
"Porto","Portugal :pt:",7.5,15.05,6.85059583333333,1,1.2
"Istanbul","Türkei :tr:",8.5,14.7,10.3013375,2,0
"Lofoten","Norwegen :no:",5.6,-1.5,2.57924861111111,2,0
"Almeria","Spanien :es:",9.2,18.35,10.4999902777778,2,0
"Rovaniemi","Finnland :fi:",4.7,-6.3,4.40372222222222,2,0
"Granada","Spanien :es:",8.6,13.85,9.17231805555556,2,0
"Kiruna","Schweden :se:",3.6,-10.7,0,2,0
"Izmir","Türkei :tr:",8.6,17.5,10.3755319444444,2,0
"Nazaré","Portugal :pt:",7.9,14.95,5.33009861111111,1,0.3
"Málaga","Spanien :es:",9.3,18.9,10.3185972222222,2,0
"Sevilla","Spanien :es:",8.8,16.65,8.3961375,1,0.3
"Santorini","Griechenland :gr:",8.7,14.2,10.4582013888889,2,0
"Ericeira","Portugal :pt:",7.9,15.15,5.15965555555556,2,0
"Lissabon","Portugal :pt:",8.3,17.15,5.22904444444444,2,0
"Chania","Griechenland :gr:",8.7,16,10.5771916666667,2,0
"Tromsø","Norwegen :no:",5.6,-6.05,7.17451666666667,2,0
"Bodrum","Türkei :tr:",8.7,17.35,10.4482027777778,2,0
"Cádiz","Spanien :es:",8.9,15.3,10.4913513888889,2,0
