"Ort","Land","Score","Ø Höchst&shy;temperatur","Ø Sonnen&shy;stunden pro Tag","Tage ohne Niederschlag","Gesamtnieder&shy;schlag in mm"
"Sarajevo","Bosnien-Herzegowina :ba:",5.4,5.7,1.52531944444444,0,4.7
"Douglas","Isle of Man :im:",7.4,5.7,7.46740833333333,1,0
"Belgrad","Serbien :rs:",7.8,10.4,8.65965555555555,0,0.6
"Ajaccio","Frankreich :fr:",6.2,11.2,6.25783888888889,0,6.4
"Bergen","Norwegen :no:",6.4,-3.9,6.19525555555555,1,0
"Mostar","Bosnien-Herzegowina :ba:",4.6,10.9,0,0,18
"Uppsala","Schweden :se:",4.8,-2.8,0,1,0
"Rom","Italien :it:",7,12.4,9.06511388888889,0,1.4
"Vilnius","Litauen :lt:",6,0.6,0,1,0
"Bordeaux","Frankreich :fr:",3.7,11.1,6.46896111111111,0,7.6
"Glasgow","Schottland :gb-sct:",6.6,4.6,1.64668055555556,1,0
"Saaremaa","Estland :ee:",5.6,0.4,0,0,0.6
"Riga","Lettland :lv:",6,0.8,0,0,0.2
"Brest","Frankreich :fr:",6.6,8.6,8.23933333333333,0,1.1
"St Ives","England :gb-eng:",6.2,9,7.98510277777778,0,0.6
"Collioure","Frankreich :fr:",8,12.3,8.85068333333333,1,0
"Cadaqués","Spanien :es:",8,12.2,8.58903611111111,1,0
"Dubrovnik","Kroatien :hr:",4.6,12.6,0,0,9.1
"Belfast","Nordirland :gb-nir:",7.4,5.7,7.33403055555555,1,0
"Dublin","Irland :ie:",6.6,7.2,7.43194444444444,0,0.9
"Inverness","Schottland :gb-sct:",7.4,4.6,6.95333333333333,1,0
"Olbia","Italien :it:",7.8,13.9,9.165875,0,0.4
"Andorra la Vella","Andorra :ad:",5.4,2.8,8.55792777777778,0,0.6
"Kotor","Montenegro :me:",4,11.5,0,0,5.7
"Sibiu","Rumänien :ro:",7.8,9.7,8.66791388888889,1,0
"Budva","Montenegro :me:",4,11.5,0,0,5.7
"Neapel","Italien :it:",7,12.9,8.71624166666667,0,0.9
"Lloret de Mar","Spanien :es:",8,10.7,8.50981111111111,1,0
"Geiranger","Norwegen :no:",5.2,-7.3,5.79048333333333,1,0
