"Ort","Bundesland","Bezeichnung","Kürzel","Score","Ø Höchst&shy;temperatur","Ø Sonnen&shy;stunden pro Tag","Tage ohne Niederschlag","Gesamtnieder&shy;schlag in mm"
"Emden","Niedersachsen","Emden, Niedersachsen","(NI)",4.74285714285714,-4.97142857142857,2.28095793650794,5,3.4
"Göttingen","Niedersachsen","Göttingen, Niedersachsen","(NI)",4.92857142857143,2.55714285714286,2.63743968253968,2,6.2
"Plau am See","Mecklenburg-Vorpommern","Plau am See, Mecklenburg-Vorpommern","(MV)",5.27142857142857,-0.814285714285714,2.84536031746032,5,4.9
"Eisenach","Thüringen","Eisenach, Thüringen","(TH)",4.82857142857143,2.92857142857143,2.48435674603175,3,4.1
"Wangerooge","Niedersachsen","Wangerooge, Niedersachsen","(NI)",5.57142857142857,2.41428571428571,2.9561880952381,3,6
"Winterberg","Nordrhein-Westfalen","Winterberg, Nordrhein-Westfalen","(NW)",4.62857142857143,0.928571428571429,2.5555373015873,1,4.7
"Rothenburg ob der Tauber","Bayern","Rothenburg ob der Tauber, Bayern","(BY)",4.62857142857143,4.14285714285714,3.80255714285714,2,8.4
"Ulm","Baden-Württemberg","Ulm, Baden-Württemberg","(BW)",5.08571428571429,3.34285714285714,3.08559722222222,3,4.4
"Bielefeld","Nordrhein-Westfalen","Bielefeld, Nordrhein-Westfalen","(NW)",5.2,3.32857142857143,3.26235952380952,2,5.1
"Bad Neuenahr-Ahrweiler","Rheinland-Pfalz","Bad Neuenahr-Ahrweiler, Rheinland-Pfalz","(RP)",4.37142857142857,-1.94285714285714,2.78813531746032,2,13.6
"Schliersee","Bayern","Schliersee, Bayern","(BY)",4.14285714285714,3.38571428571429,3.14001944444444,2,21.3
"Essen","Nordrhein-Westfalen","Essen, Nordrhein-Westfalen","(NW)",4.25714285714286,-2.74285714285714,2.9932369047619,4,4.7
"Monschau","Nordrhein-Westfalen","Monschau, Nordrhein-Westfalen","(NW)",4.02857142857143,-1.68571428571429,1.13600555555556,2,19
"Fulda","Hessen","Fulda, Hessen","(HE)",4.38571428571429,3.2,2.47355992063492,2,5.8
"Ostseebad Sellin","Mecklenburg-Vorpommern","Ostseebad Sellin, Mecklenburg-Vorpommern","(MV)",5.65714285714286,1.01428571428571,3.17982896825397,3,2.7
"Osnabrück","Niedersachsen","Osnabrück, Niedersachsen","(NI)",4.94285714285714,3.1,2.76038849206349,2,3.1
"Braunschweig","Niedersachsen","Braunschweig, Niedersachsen","(NI)",4.94285714285714,0.7,3.23277142857143,3,6.4
"Mittenwald","Bayern","Mittenwald, Bayern","(BY)",4.82857142857143,3.11428571428571,4.27258531746032,2,16.9
