"Ort","Bundesland","Bezeichnung","Lat","Lon","Score","Ø Höchst&shy;temperatur","Ø Sonnen&shy;stunden pro Tag","Tage ohne Niederschlag","Gesamtnieder&shy;schlag in mm"
"Wustrow","Mecklenburg-Vorpommern","Wustrow, Mecklenburg-Vorpommern",54.3485481,12.3947297,6.89090909090909,2.27272727272727,4.39662929292929,9,1
"Hildesheim","Niedersachsen","Hildesheim, Niedersachsen",52.1527188,9.9518083,6.47272727272727,-0.236363636363636,4.19989217171717,8,3.3
"Kurort Oybin","Sachsen","Kurort Oybin, Sachsen",50.8420861,14.74301,5.74545454545455,-2.42727272727273,4.72535075757576,6,2.7
"Murnau am Staffelsee","Bayern","Murnau am Staffelsee, Bayern",47.6778816,11.2011903,5.8,-1.00909090909091,4.54467954545454,7,11.5
"Senftenberg","Brandenburg","Senftenberg, Brandenburg",51.5191742,14.0046541,6.10909090909091,-1.08181818181818,4.79703131313131,6,4.25
"Bad Salzuflen","Nordrhein-Westfalen","Bad Salzuflen, Nordrhein-Westfalen",52.0771518,8.7554739,6.58181818181818,0.763636363636364,4.41255505050505,6,3.2
"Hann. Münden","Niedersachsen","Hann. Münden, Niedersachsen",51.4161908,9.6550096,6.52727272727273,0.472727272727273,4.60865681818182,8,2.9
"Hagnau am Bodensee","Baden-Württemberg","Hagnau am Bodensee, Baden-Württemberg",47.6749642,9.3161678,6.81818181818182,1.04545454545455,5.60956161616162,7,10.3
"Langenargen","Baden-Württemberg","Langenargen, Baden-Württemberg",47.5994365,9.5381305,6.65454545454546,1.92727272727273,5.37607702020202,7,11.7
"Wolfsburg","Niedersachsen","Wolfsburg, Niedersachsen",52.4205588,10.7861682,6.43636363636364,-0.709090909090909,4.40999292929293,8,3.4
"Rerik","Mecklenburg-Vorpommern","Rerik, Mecklenburg-Vorpommern",54.1067652,11.6171165,6.92727272727273,2.56363636363636,4.4773446969697,10,0.76
"Hameln","Niedersachsen","Hameln, Niedersachsen",52.1039941,9.3561569,6.1,0.3,4.20040404040404,7,3.1
"Möhnesee","Nordrhein-Westfalen","Möhnesee, Nordrhein-Westfalen",51.4972173527814,8.12935256996022,6,0.963636363636364,4.84141691919192,6,4.8
"Schillig","Niedersachsen","Schillig, Niedersachsen",53.7033668,8.0235529,6.83636363636364,3.67272727272727,4.87153813131313,6,5.9
"Rathen","Sachsen","Rathen, Sachsen",50.958235,14.0824651,6.01818181818182,-0.581818181818182,4.18333434343434,5,6.1
"Meißen","Sachsen","Meißen, Sachsen",51.1630871,13.4704939,6.05454545454545,-0.881818181818182,4.21193080808081,4,4
"Rottach-Egern","Bayern","Rottach-Egern, Bayern",47.6909599,11.7707109,5.63636363636364,-0.172727272727273,5.31137803030303,6,18.5
"Eltville am Rhein","Hessen","Eltville am Rhein, Hessen",50.0275441,8.1189741,7.36363636363636,2.8,5.65171136363636,7,1.6
"Bad Muskau","Sachsen","Bad Muskau, Sachsen",51.5470046,14.7215146,6.27272727272727,-1.04545454545455,4.94834368686869,8,3.4
"Boppard","Rheinland-Pfalz","Boppard, Rheinland-Pfalz",50.2312823,7.5885884,6.44545454545455,1.91818181818182,4.1650154040404,8,5.4
"Bad Tölz","Bayern","Bad Tölz, Bayern",47.7610013,11.559607,5.27272727272727,-0.927272727272727,4.45271565656566,7,17.9
"Xanten","Nordrhein-Westfalen","Xanten, Nordrhein-Westfalen",51.661519,6.4543203,6.31818181818182,1.29090909090909,4.10643156565657,9,2
"Dahme","Schleswig-Holstein","Dahme, Schleswig-Holstein",54.2241115621384,11.0833423613602,7,2.45454545454545,4.53672070707071,8,1.1
"Ruhpolding","Bayern","Ruhpolding, Bayern",47.7620099,12.6459934,5.63636363636364,0.7,6.21661262626263,5,12.4
"Stade","Niedersachsen","Stade, Niedersachsen",53.599794,9.475438,6.61818181818182,1.33636363636364,4.61546085858586,7,4.2
"Dangast","Niedersachsen","Dangast, Niedersachsen",53.446,8.11942,6.69090909090909,2.04545454545455,4.58467070707071,8,6.4
"Oberhausen","Nordrhein-Westfalen","Oberhausen, Nordrhein-Westfalen",51.4696137,6.8514435,6.25454545454545,1.34545454545455,4.7828303030303,7,4.2
"Gießen","Hessen","Gießen, Hessen",50.5862066,8.6742306,7.38181818181818,1.6,5.81582398989899,10,0.2
"Siegen","Nordrhein-Westfalen","Siegen, Nordrhein-Westfalen",50.872468858478,8.01724006147392,6.36363636363636,1.93636363636364,4.38169974747475,6,5.3
"Hüde (Dümmer)","Niedersachsen","Hüde (Dümmer), Niedersachsen",52.4957057182991,8.35702257955932,6.83636363636364,0.954545454545455,4.7745654040404,7,2.2
"Tübingen","Baden-Württemberg","Tübingen, Baden-Württemberg",48.521979326383,9.05314167762481,7.27272727272727,1.7,6.07708964646465,7,2.9
"Schneverdingen (Lüneburger Heide)","Niedersachsen","Schneverdingen (Lüneburger Heide), Niedersachsen",53.1176969304136,9.79886928393745,6.6,0.309090909090909,4.71301515151515,8,4.2
"Landshut","Bayern","Landshut, Bayern",48.5422055020111,12.1340525008621,6.43636363636364,0.736363636363636,5.51955151515152,5,5.7
"Beilngries (Altmühltal)","Bayern","Beilngries (Altmühltal), Bayern",49.0351626271635,11.4697158093024,6.11818181818182,0.681818181818182,5.88684924242424,6,5.5
"Oberwiesenthal","Sachsen","Oberwiesenthal, Sachsen",50.4187418658363,12.967370358626,4.85454545454545,-3.58181818181818,5.7598845959596,4,7
"Baltrum","Niedersachsen","Baltrum, Niedersachsen",53.7281738001376,7.37036440393553,6.28181818181818,3.33636363636364,3.73514924242424,7,4.4
"Langeoog","Niedersachsen","Langeoog, Niedersachsen",53.7467330992247,7.48134306203962,6.2,3.30909090909091,3.72725353535354,7,4.4
"Spiekeroog","Niedersachsen","Spiekeroog, Niedersachsen",53.7702849677092,7.69316704137735,6.90909090909091,3.84545454545455,4.88920757575758,6,5.7
"Amrum","Schleswig-Holstein","Amrum, Schleswig-Holstein",54.6578086445194,8.34173455299789,7.27272727272727,5.22727272727273,4.67712752525253,8,2.4
"Pellworm","Schleswig-Holstein","Pellworm, Schleswig-Holstein",54.5303839848622,8.65633156877291,7.27272727272727,4.68181818181818,4.89477449494949,8,2.7
"Tangermünde","Sachsen-Anhalt","Tangermünde, Sachsen-Anhalt",52.5495571740673,11.9672024763568,6.52727272727273,-0.954545454545455,5.11160404040404,8,1.5
"Kaiserslautern","Rheinland-Pfalz","Kaiserslautern, Rheinland-Pfalz",49.4391520171103,7.74128080371198,7.43636363636364,1.66363636363636,6.29345328282828,9,1
"Neustadt an der Weinstraße","Rheinland-Pfalz","Neustadt an der Weinstraße, Rheinland-Pfalz",49.3527633909622,8.13483094557629,7.50909090909091,2.69090909090909,6.3917446969697,7,1.4
"Meppen","Niedersachsen","Meppen, Niedersachsen",52.6908749099231,7.29166504274259,6.10909090909091,0.963636363636364,3.42961161616162,9,5.7
"Wittenberge","Brandenburg","Wittenberge, Brandenburg",52.9945813766268,11.7557975013472,6.52727272727273,-0.654545454545455,4.82509595959596,10,2.1
"Frankfurt (Oder)","Brandenburg","Frankfurt (Oder), Brandenburg",52.3433973213344,14.5533251747465,6.52727272727273,-0.790909090909091,4.92818383838384,8,1.75
"Daun (Eifel)","Rheinland-Pfalz","Daun (Eifel), Rheinland-Pfalz",50.1960103370026,6.83378445768663,6.21818181818182,-0.272727272727273,3.63775909090909,9,4
"Fehmarn","Schleswig-Holstein","Fehmarn, Schleswig-Holstein",54.4372,11.1973,6.98181818181818,3.20909090909091,4.53092626262626,9,1.1
"Hooksiel","Niedersachsen","Hooksiel, Niedersachsen",53.6277573442887,8.02759247020507,6.74545454545455,3.01818181818182,4.68517095959596,7,5.6
"Tossens","Niedersachsen","Tossens, Niedersachsen",53.5756207138559,8.25178008721835,6.74545454545455,2.54545454545455,4.77500580808081,8,5.9
"Dorum-Neufeld","Niedersachsen","Dorum-Neufeld, Niedersachsen",53.7370373987849,8.51644528263841,6.85454545454545,3.23636363636364,4.74325126262626,7,7.9
"Nordstrand","Schleswig-Holstein","Nordstrand, Schleswig-Holstein",54.4919,8.8467,7.14545454545455,3.7,4.82837878787879,8,2.9
"Glowe","Mecklenburg-Vorpommern","Glowe, Mecklenburg-Vorpommern",54.5677,13.4514,7,2.21818181818182,4.26604570707071,11,0
"Baabe","Mecklenburg-Vorpommern","Baabe, Mecklenburg-Vorpommern",54.3631031374363,13.706955244393,6.98181818181818,2.46363636363636,4.53327095959596,10,0.1
"Thiessow","Mecklenburg-Vorpommern","Thiessow, Mecklenburg-Vorpommern",54.2783849535508,13.7157015102308,6.89090909090909,2.01818181818182,4.38631262626263,10,0.1
"Lubmin","Mecklenburg-Vorpommern","Lubmin, Mecklenburg-Vorpommern",54.1354,13.6146,6.61818181818182,0.854545454545454,4.3387648989899,11,0
"Reit im Winkl","Bayern","Reit im Winkl, Bayern",47.6773489563139,12.4699061352574,5.78181818181818,1.64545454545455,6.25428358585859,5,15.2
"Oberammergau","Bayern","Oberammergau, Bayern",47.5987,11.0634,6.18181818181818,0.0363636363636364,5.60130681818182,7,14.7
"Bad Wiessee","Bayern","Bad Wiessee, Bayern",47.7115,11.7254,5.65454545454545,-0.3,5.59054772727273,6,18.5
"Lenggries","Bayern","Lenggries, Bayern",47.6836,11.5679,5.98181818181818,0.218181818181818,5.36527601010101,7,18.4
"Dinkelsbühl","Bayern","Dinkelsbühl, Bayern",49.0687,10.3214,6.18181818181818,0.109090909090909,5.82299974747475,5,7
"Schwäbisch Hall","Baden-Württemberg","Schwäbisch Hall, Baden-Württemberg",49.1124,9.7392,5.96363636363636,1.10909090909091,5.63985303030303,5,8.5
"Plön","Schleswig-Holstein","Plön, Schleswig-Holstein",54.1626,10.4215,7.03636363636364,1.57272727272727,4.60869924242424,9,1.3
"Malchow","Mecklenburg-Vorpommern","Malchow, Mecklenburg-Vorpommern",53.474410357379,12.4261094776683,6.6,-0.218181818181818,4.35970883838384,10,0.75
"Mirow","Mecklenburg-Vorpommern","Mirow, Mecklenburg-Vorpommern",53.2765361365924,12.8106031893074,6.56363636363636,-0.372727272727273,4.70724116161616,10,0.76
"Neustrelitz","Mecklenburg-Vorpommern","Neustrelitz, Mecklenburg-Vorpommern",53.3605,13.0734,6.76363636363636,-0.209090909090909,4.6312053030303,10,0.9
"Neubrandenburg","Mecklenburg-Vorpommern","Neubrandenburg, Mecklenburg-Vorpommern",53.5566,13.2612,6.70909090909091,0.0181818181818181,4.47056717171717,10,0.9
"Bad Mergentheim","Baden-Württemberg","Bad Mergentheim, Baden-Württemberg",49.4925,9.7736,7.18181818181818,1.51818181818182,6.15481919191919,6,2.8
"Bad Wimpfen","Baden-Württemberg","Bad Wimpfen, Baden-Württemberg",49.2298,9.1571,6.97272727272727,1.55454545454545,6.09333333333333,6,3.9
"Saalfeld","Thüringen","Saalfeld, Thüringen",50.6481,11.3672,6.43636363636364,0.181818181818182,5.3332196969697,7,2.6
"Wandlitz","Brandenburg","Wandlitz, Brandenburg",52.7505,13.4523,6.52727272727273,-0.8,4.95339494949495,8,2.2
"Ramsau","Bayern","Ramsau, Bayern",47.6072716372704,12.8976367115162,6.05454545454545,1.79090909090909,6.2999654040404,5,12.2
"Born a. Darß","Mecklenburg-Vorpommern","Born a. Darß, Mecklenburg-Vorpommern",54.3820440085908,12.5249920620039,6.81818181818182,2.16363636363636,4.27437171717172,11,0
"Putgarten","Mecklenburg-Vorpommern","Putgarten, Mecklenburg-Vorpommern",54.672676968303,13.4157515390357,7,2.42727272727273,4.2418904040404,10,0.1
