"Ort","Bundesland","Bezeichnung","Lat","Lon","Score","Ø Höchst&shy;temperatur","Ø Sonnen&shy;stunden pro Tag","Tage ohne Niederschlag","Gesamtnieder&shy;schlag in mm"
"Quedlinburg","Sachsen-Anhalt","Quedlinburg, Sachsen-Anhalt",51.7855428,11.1519933,8.94285714285714,17.5714285714286,12.4127369047619,6,1.4
"Magdeburg","Sachsen-Anhalt","Magdeburg, Sachsen-Anhalt",52.1315889,11.6399609,9.11428571428571,18.5571428571429,13.030071031746,6,1.2
"Bad Reichenhall","Bayern","Bad Reichenhall, Bayern",47.7222676,12.8760923,8.28571428571429,16.6428571428571,11.717578968254,5,21.4
"Goslar","Niedersachsen","Goslar, Niedersachsen",51.9059936,10.4266284,8.68571428571429,16.9571428571429,12.4962178571429,5,6.3
"Prerow","Mecklenburg-Vorpommern","Prerow, Mecklenburg-Vorpommern",54.445906,12.5660206,8.62857142857143,14.7,12.765598015873,5,3.8
"Baden-Baden","Baden-Württemberg","Baden-Baden, Baden-Württemberg",48.7610716,8.239959,8.65714285714286,20.0285714285714,11.0075567460317,5,2.6
"Augsburg","Bayern","Augsburg, Bayern",48.3690341,10.8979522,8.51428571428571,17.4428571428571,11.3516615079365,5,18.9
"Eckernförde","Schleswig-Holstein","Eckernförde, Schleswig-Holstein",54.4716456,9.8374947,8.28571428571429,16.0857142857143,11.4373845238095,4,17.9
"Edersee","Hessen","Edersee, Hessen",51.1873377,8.9925823,8.77142857142857,16.6142857142857,12.5879571428571,6,1.2
"Rust","Baden-Württemberg","Rust, Baden-Württemberg",48.2659347,7.7263213,8.77142857142857,20.6857142857143,10.7688722222222,5,3.7
"Willingen","Hessen","Willingen, Hessen",51.294451454558,8.60517952010764,8.45714285714286,13.8428571428571,12.7868035714286,6,2.7
"Emden","Niedersachsen","Emden, Niedersachsen",53.3670541,7.2058304,8.34285714285714,15.8571428571429,12.5836380952381,3,5.6
"Göttingen","Niedersachsen","Göttingen, Niedersachsen",51.5328328,9.9351811,8.8,17.0714285714286,12.4366884920635,6,1.2
"Plau am See","Mecklenburg-Vorpommern","Plau am See, Mecklenburg-Vorpommern",53.4600943,12.2631689,8.94285714285714,17.5142857142857,12.9536484126984,5,2.1
"Eisenach","Thüringen","Eisenach, Thüringen",50.9747134,10.3193565,8.85714285714286,17,12.8121198412698,6,1.4
"Wangerooge","Niedersachsen","Wangerooge, Niedersachsen",53.7891528,7.9016018,8.28571428571429,15.4714285714286,11.774828968254,3,6
"Winterberg","Nordrhein-Westfalen","Winterberg, Nordrhein-Westfalen",51.1930723,8.5338466,8.48571428571429,13.9,12.7706174603175,6,2.6
"Rothenburg ob der Tauber","Bayern","Rothenburg ob der Tauber, Bayern",49.3772526,10.1790017,8.51428571428571,16.6714285714286,10.448155952381,5,2.3
"Ulm","Baden-Württemberg","Ulm, Baden-Württemberg",48.3984968,9.9912458,8.45714285714286,17.5428571428571,11.3766277777778,5,14.8
"Bielefeld","Nordrhein-Westfalen","Bielefeld, Nordrhein-Westfalen",52.0191005,8.531007,8.77142857142857,18.2857142857143,13.1503412698413,4,3.7
"Bad Neuenahr-Ahrweiler","Rheinland-Pfalz","Bad Neuenahr-Ahrweiler, Rheinland-Pfalz",50.5444551,7.1186671,7.8,17.8571428571429,13.0511638888889,3,16.3
"Schliersee","Bayern","Schliersee, Bayern",47.7345915,11.8620286,8.01428571428571,15.2714285714286,11.905944047619,4,16
"Essen","Nordrhein-Westfalen","Essen, Nordrhein-Westfalen",51.4582235,7.0158171,8.71428571428572,18.9857142857143,13.5755928571429,4,10.5
"Monschau","Nordrhein-Westfalen","Monschau, Nordrhein-Westfalen",50.5544687,6.2407954,7.21428571428571,15.2714285714286,12.7213380952381,4,15.1
"Fulda","Hessen","Fulda, Hessen",50.5542328,9.6770448,8.8,17.2714285714286,12.2764119047619,6,1.8
"Ostseebad Sellin","Mecklenburg-Vorpommern","Ostseebad Sellin, Mecklenburg-Vorpommern",54.3770567,13.6942765,8.65714285714286,14.7428571428571,12.6410365079365,5,3.7
"Osnabrück","Niedersachsen","Osnabrück, Niedersachsen",52.2770300033127,8.0448701283995,8.71428571428571,18.6,12.4556146825397,4,5.4
"Braunschweig","Niedersachsen","Braunschweig, Niedersachsen",52.2646577,10.5236066,8.97142857142857,18.1142857142857,12.9761468253968,5,2
"Mittenwald","Bayern","Mittenwald, Bayern",47.4429543,11.2655684,7.65714285714286,15.2,10.0559095238095,5,18.8
"Lübbenau","Brandenburg","Lübbenau, Brandenburg",51.8680114,13.9689477,9.25714285714286,18.7714285714286,13.5505341269841,6,0.2
"Marburg an der Lahn","Hessen","Marburg an der Lahn, Hessen",50.80904,8.77069,8.68571428571429,17.1714285714286,11.9743214285714,5,2.9
"Dierhagen","Mecklenburg-Vorpommern","Dierhagen, Mecklenburg-Vorpommern",54.2918991,12.351915,8.57142857142857,15.4571428571429,12.5453757936508,5,4
"Oberstaufen","Bayern","Oberstaufen, Bayern",47.5538255,10.0208307,8.11428571428571,16.3571428571429,10.616294047619,5,24.9
"Bad Saarow","Brandenburg","Bad Saarow, Brandenburg",52.2922975,14.0552305,9.08571428571429,18.9142857142857,13.2131658730159,5,1.8
"Burg (Spreewald)","Brandenburg","Burg (Spreewald), Brandenburg",51.8363445297827,14.1450314477017,9.17142857142857,18.8857142857143,13.5066952380952,5,1.2
"Oldenburg","Niedersachsen","Oldenburg, Niedersachsen",53.1389753,8.2146017,8.65714285714286,18.4142857142857,11.7002186507937,4,3.8
"Duisburg","Nordrhein-Westfalen","Duisburg, Nordrhein-Westfalen",51.434999,6.759562,8.62857142857143,18.8285714285714,13.4968472222222,5,16.6
"Sassnitz","Mecklenburg-Vorpommern","Sassnitz, Mecklenburg-Vorpommern",54.516728,13.644119,8.74285714285714,14.8714285714286,12.6864301587302,5,3.2
"Greifswald","Mecklenburg-Vorpommern","Greifswald, Mecklenburg-Vorpommern",54.095791,13.3815238,8.6,16.1857142857143,11.6765952380952,4,3.6
"Heiligendamm","Mecklenburg-Vorpommern","Heiligendamm, Mecklenburg-Vorpommern",54.1423664,11.842199,8.54285714285714,15.0142857142857,12.4633726190476,4,5.7
"Kappeln","Schleswig-Holstein","Kappeln, Schleswig-Holstein",54.6641769,9.9317595,8.2,15.3142857142857,11.4075857142857,4,19.3
"Norden","Niedersachsen","Norden, Niedersachsen",53.5942039,7.2067435,8.2,14.9,12.4814706349206,3,9.1
"Rüdesheim am Rhein","Hessen","Rüdesheim am Rhein, Hessen",49.9789358,7.92339,8.68571428571429,18.2428571428571,11.7410142857143,5,3
"Dießen am Ammersee","Bayern","Dießen am Ammersee, Bayern",47.9477942,11.1049697,8.31428571428571,16.6857142857143,11.0792551587302,4,19.7
"Halle an der Saale","Sachsen-Anhalt","Halle an der Saale, Sachsen-Anhalt",51.4839373027827,11.9689004021725,9.02857142857143,18.2428571428571,12.9175575396825,6,1.2
"Schluchsee","Baden-Württemberg","Schluchsee, Baden-Württemberg",47.8185928,8.177035,7.8,14.7428571428571,9.86442619047619,5,17.7
"Darmstadt","Hessen","Darmstadt, Hessen",49.872445054744,8.65136715754642,8.97142857142857,19.4142857142857,12.360005952381,6,0.6
"Saarbrücken","Saarland","Saarbrücken, Saarland",49.234362,6.996379,8.62857142857143,18.9285714285714,11.7773051587302,5,2.6
"Rosenheim","Bayern","Rosenheim, Bayern",47.8546503027382,12.1237254893551,8.01428571428571,18.1428571428571,11.960275,4,16.8
"Celle","Niedersachsen","Celle, Niedersachsen",52.624056,10.081052,8.94285714285714,18.4285714285714,13.6391246031746,5,2.6
"Speyer","Rheinland-Pfalz","Speyer, Rheinland-Pfalz",49.3165553,8.433615,8.97142857142857,20,11.4313031746032,6,1.2
"Traben-Trarbach","Rheinland-Pfalz","Traben-Trarbach, Rheinland-Pfalz",49.9530436,7.1233159,8.42857142857143,19.4714285714286,13.0462107142857,4,10.7
"Horumersiel","Niedersachsen","Horumersiel, Niedersachsen",53.6858685,8.0098049,8.34285714285714,16.2142857142857,11.8998563492063,4,5.5
"Bad Kissingen","Bayern","Bad Kissingen, Bayern",50.1999412,10.0767379,8.88571428571429,18.0857142857143,12.0178702380952,6,1.2
"Bodenmais","Bayern","Bodenmais, Bayern",49.0668258,13.0996367,8.31428571428571,16.0571428571429,11.3128333333333,5,15.7
"Braunlage","Niedersachsen","Braunlage, Niedersachsen",51.7264388,10.6100516,8.05714285714286,14.3142857142857,12.1981162698413,5,2.4
"Herrsching am Ammersee","Bayern","Herrsching am Ammersee, Bayern",47.9992929,11.1748083,8.31428571428571,16.7714285714286,11.2009238095238,4,19.1
"Kempten (Allgäu)","Bayern","Kempten (Allgäu), Bayern",47.7283301033609,10.3134956128828,8.22857142857143,16.2285714285714,10.9987142857143,5,22.8
"Wyk auf Föhr","Schleswig-Holstein","Wyk auf Föhr, Schleswig-Holstein",54.6892888,8.5561518,8,12.7,11.6953388888889,4,23
"Wuppertal","Nordrhein-Westfalen","Wuppertal, Nordrhein-Westfalen",51.264018,7.1780374,8.12857142857143,16.9285714285714,13.522496031746,5,11.5
"Leiwen","Rheinland-Pfalz","Leiwen, Rheinland-Pfalz",49.8219222,6.8813375,7.94285714285714,18.7857142857143,12.7515007936508,4,25.3
"Bayreuth","Bayern","Bayreuth, Bayern",49.9427202,11.5763079,8.8,17.7571428571429,11.661675,6,1.6
"Rheinsberg","Brandenburg","Rheinsberg, Brandenburg",53.0983176,12.8910116,8.88571428571429,17.8285714285714,12.6010388888889,4,3.5
"Ingolstadt","Bayern","Ingolstadt, Bayern",48.7630165,11.4250395,8.57142857142857,18.1142857142857,11.2991626984127,5,13.5
"Niendorf","Schleswig-Holstein","Niendorf, Schleswig-Holstein",53.9901689283528,10.8291281134518,8.51428571428571,16.3857142857143,12.3298706349206,4,15.5
"Paderborn","Nordrhein-Westfalen","Paderborn, Nordrhein-Westfalen",51.7177044,8.752653,8.85714285714286,18.0857142857143,13.2095408730159,5,3.2
"Prien am Chiemsee","Bayern","Prien am Chiemsee, Bayern",47.8541669,12.3455493,8.24285714285714,16.8,12.1702313492064,4,19.1
"Bad Kreuznach","Rheinland-Pfalz","Bad Kreuznach, Rheinland-Pfalz",49.8490413,7.8626661,8.85714285714286,19.2,11.9484126984127,5,1.5
"Jena","Thüringen","Jena, Thüringen",50.9281717,11.5879359,9.02857142857143,17.7142857142857,12.7498456349206,6,0.8
"Zell (Mosel)","Rheinland-Pfalz","Zell (Mosel), Rheinland-Pfalz",50.0275681,7.1813233,8.28571428571429,19.3571428571429,13.5458083333333,4,19.6
"Pirna","Sachsen","Pirna, Sachsen",50.9616923,13.9386643,9.02857142857143,18.5285714285714,12.8292551587302,6,2.2
"Bochum","Nordrhein-Westfalen","Bochum, Nordrhein-Westfalen",51.4818111,7.2196635,8.45714285714286,18.7714285714286,13.7083,5,20.3
"Laboe","Schleswig-Holstein","Laboe, Schleswig-Holstein",54.4022528,10.2256616,8.37142857142857,15.7571428571429,11.8260876984127,4,11.5
"Chemnitz","Sachsen","Chemnitz, Sachsen",50.8323531,12.918914,8.94285714285714,17.0285714285714,12.7480658730159,5,0.7
"Grainau","Bayern","Grainau, Bayern",47.4753212,11.0259498,7.42857142857143,16.3285714285714,10.1147011904762,4,18.9
