"Ort","Bundesland","Bezeichnung","Kürzel","Score","Ø Höchst&shy;temperatur","Ø Sonnen&shy;stunden pro Tag","Tage ohne Niederschlag","Gesamtnieder&shy;schlag in mm"
"Rheinsberg","Brandenburg","Rheinsberg, Brandenburg","(BB)",3.35,0.85,0,0,5.5
"Ingolstadt","Bayern","Ingolstadt, Bayern","(BY)",2.55,3.05,0.540361111111111,0,1.8
"Niendorf","Schleswig-Holstein","Niendorf, Schleswig-Holstein","(SH)",4.2,1.6,0,0,10.1
"Paderborn","Nordrhein-Westfalen","Paderborn, Nordrhein-Westfalen","(NW)",2.9,3.35,1.30421527777778,0,3.7
"Prien am Chiemsee","Bayern","Prien am Chiemsee, Bayern","(BY)",2.95,3.45,2.194925,0,4.95
"Bad Kreuznach","Rheinland-Pfalz","Bad Kreuznach, Rheinland-Pfalz","(RP)",2.8,3.7,2.05127083333333,0,2.4
"Jena","Thüringen","Jena, Thüringen","(TH)",4.55,3.6,2.94618472222222,1,0.5
"Zell (Mosel)","Rheinland-Pfalz","Zell (Mosel), Rheinland-Pfalz","(RP)",3,4.8,0,0,8.2
"Pirna","Sachsen","Pirna, Sachsen","(SN)",3.45,2.45,1.37415277777778,1,4.2
"Bochum","Nordrhein-Westfalen","Bochum, Nordrhein-Westfalen","(NW)",3.6,3.85,2.76054166666667,0,13.2
"Laboe","Schleswig-Holstein","Laboe, Schleswig-Holstein","(SH)",4.5,1.3,0,0,9
"Chemnitz","Sachsen","Chemnitz, Sachsen","(SN)",3.55,2.6,2.70932222222222,1,4.4
"Grainau","Bayern","Grainau, Bayern","(BY)",1.95,2.4,0.366779166666667,0,10.1
"Limburg an der Lahn","Hessen","Limburg an der Lahn, Hessen","(HE)",2.95,3.5,1.98634305555556,0,3.1
"Leer","Niedersachsen","Leer, Niedersachsen","(NI)",4.1,1.75,3.41960277777778,1,12.2
"Bad Harzburg","Niedersachsen","Bad Harzburg, Niedersachsen","(NI)",1.45,2.6,3.33480416666667,0,7.86
"Hopfen am See","Bayern","Hopfen am See, Bayern","(BY)",1.75,3.1,0.0582111111111111,0,6.5
"Hohwacht (Ostsee)","Schleswig-Holstein","Hohwacht (Ostsee), Schleswig-Holstein","(SH)",4.2,1.5,0,0,10.8
"Heilbronn","Baden-Württemberg","Heilbronn, Baden-Württemberg","(BW)",2.55,5.2,3.54267638888889,0,2.25
"Schwangau","Bayern","Schwangau, Bayern","(BY)",1.85,3.3,0.00524305555555556,0,6.7
"Tegernsee","Bayern","Tegernsee, Bayern","(BY)",3,2.85,2.41222638888889,0,8.4
"Wustrow","Mecklenburg-Vorpommern","Wustrow, Mecklenburg-Vorpommern","(MV)",4.9,1,0.0198472222222222,0,4.5
"Hildesheim","Niedersachsen","Hildesheim, Niedersachsen","(NI)",3.5,2.65,2.94715,0,3.56
"Kurort Oybin","Sachsen","Kurort Oybin, Sachsen","(SN)",3,-1.25,1.42357638888889,0,7
"Murnau am Staffelsee","Bayern","Murnau am Staffelsee, Bayern","(BY)",3,2.65,0.67735,0,5.5
"Senftenberg","Brandenburg","Senftenberg, Brandenburg","(BB)",3.05,1.25,1.86616527777778,1,5.5
"Bad Salzuflen","Nordrhein-Westfalen","Bad Salzuflen, Nordrhein-Westfalen","(NW)",3,3.25,0.703845833333333,0,6.05
"Hann. Münden","Niedersachsen","Hann. Münden, Niedersachsen","(NI)",3.3,2.5,2.51806527777778,0,3.4
"Hagnau am Bodensee","Baden-Württemberg","Hagnau am Bodensee, Baden-Württemberg","(BW)",3.5,6.1,2.79752916666667,0,4.1
"Langenargen","Baden-Württemberg","Langenargen, Baden-Württemberg","(BW)",2.8,5.2,2.01814166666667,0,4.56
"Wolfsburg","Niedersachsen","Wolfsburg, Niedersachsen","(NI)",3.1,2.4,2.7175125,0,6.8
"Rerik","Mecklenburg-Vorpommern","Rerik, Mecklenburg-Vorpommern","(MV)",4.5,2,0,0,7
"Hameln","Niedersachsen","Hameln, Niedersachsen","(NI)",3.2,2.6,2.49917638888889,0,4.16
"Möhnesee","Nordrhein-Westfalen","Möhnesee, Nordrhein-Westfalen","(NW)",3.2,2.85,1.01871944444444,0,8.45
"Schillig","Niedersachsen","Schillig, Niedersachsen","(NI)",4.2,2.1,0,0,9.16
"Rathen","Sachsen","Rathen, Sachsen","(SN)",3.15,1.9,1.45659722222222,1,4.6
"Meißen","Sachsen","Meißen, Sachsen","(SN)",4.15,3.1,2.47941805555556,1,4.3
"Rottach-Egern","Bayern","Rottach-Egern, Bayern","(BY)",3,2.85,2.41222638888889,0,8.4
"Eltville am Rhein","Hessen","Eltville am Rhein, Hessen","(HE)",3.35,3.9,2.57229305555556,0,2.26
"Bad Muskau","Sachsen","Bad Muskau, Sachsen","(SN)",3.15,0.85,1.62054305555556,0,4.9
"Boppard","Rheinland-Pfalz","Boppard, Rheinland-Pfalz","(RP)",3.3,4.6,1.70460138888889,0,6.7
"Bad Tölz","Bayern","Bad Tölz, Bayern","(BY)",3.55,3.1,1.94454166666667,0,7.6
"Xanten","Nordrhein-Westfalen","Xanten, Nordrhein-Westfalen","(NW)",3.4,2.85,1.39378888888889,0,9.9
"Dahme","Schleswig-Holstein","Dahme, Schleswig-Holstein","(SH)",4.4,1.85,0,0,9.5
"Ruhpolding","Bayern","Ruhpolding, Bayern","(BY)",2.35,2.65,2.45134027777778,0,9.16
"Stade","Niedersachsen","Stade, Niedersachsen","(NI)",3.65,1.7,0,0,8.9
"Dangast","Niedersachsen","Dangast, Niedersachsen","(NI)",4,2.1,0,0,8.7
"Oberhausen","Nordrhein-Westfalen","Oberhausen, Nordrhein-Westfalen","(NW)",3.5,4,2.52710416666667,0,11.5
"Gießen","Hessen","Gießen, Hessen","(HE)",2.3,2.75,2.325475,0,3.75
"Siegen","Nordrhein-Westfalen","Siegen, Nordrhein-Westfalen","(NW)",2.3,2.55,0.732790277777778,0,9.2
"Hüde (Dümmer)","Niedersachsen","Hüde (Dümmer), Niedersachsen","(NI)",3,2.85,0.0812180555555556,0,7.65
"Tübingen","Baden-Württemberg","Tübingen, Baden-Württemberg","(BW)",3.2,5.15,3.48485138888889,0,2
"Schneverdingen (Lüneburger Heide)","Niedersachsen","Schneverdingen (Lüneburger Heide), Niedersachsen","(NI)",3.5,1.8,0.528333333333333,0,8.95
"Landshut","Bayern","Landshut, Bayern","(BY)",3,2.45,1.30106944444444,0,2.5
"Beilngries (Altmühltal)","Bayern","Beilngries (Altmühltal), Bayern","(BY)",2.9,3.2,2.41544722222222,0,1.9
"Oberwiesenthal","Sachsen","Oberwiesenthal, Sachsen","(SN)",2.8,-1.5,1.74935138888889,0,3.66
"Baltrum","Niedersachsen","Baltrum, Niedersachsen","(NI)",4.1,1.8,3.11624722222222,1,12.7
"Langeoog","Niedersachsen","Langeoog, Niedersachsen","(NI)",4.2,1.8,3.11624722222222,1,12.7
"Spiekeroog","Niedersachsen","Spiekeroog, Niedersachsen","(NI)",4.1,2.6,0,0,9
"Amrum","Schleswig-Holstein","Amrum, Schleswig-Holstein","(SH)",4.2,4.85,0,0,15.16
"Pellworm","Schleswig-Holstein","Pellworm, Schleswig-Holstein","(SH)",3.9,4.35,0,0,15
