"Ort","Land","Score","Ø Höchst&shy;temperatur","Ø Sonnen&shy;stunden pro Tag","Tage ohne Niederschlag","Gesamtnieder&shy;schlag in mm"
"Zermatt","Schweiz :ch:",5.4,-5.9,7.85707777777778,1,0
"Bled","Slowenien :si:",8.1,6.15,7.38221388888889,2,0
"Paris","Frankreich :fr:",6.6,8.35,3.5,1,2.6
"Norwich","England :gb-eng:",6.3,9.55,2.31428611111111,0,2.9
"Ipswich","England :gb-eng:",6,10.1,2.3746875,0,3.6
"Katowice","Polen :pl:",4,0.85,0.579980555555556,1,1.3
"Torri del Benaco","Italien :it:",8.5,12.25,7.82584722222222,2,0
"Genf","Schweiz :ch:",7.5,5.5,6.8590375,2,0
"Sirmione","Italien :it:",8.5,10.75,7.53203055555556,2,0
"Mailand","Italien :it:",8.3,9.05,7.72373611111111,2,0
"Danzig","Polen :pl:",6.9,3.85,3.22229305555556,2,0
"Maribor","Slowenien :si:",7.8,6,7.57970694444444,2,0
"Ljubljana","Slowenien :si:",7.8,6.75,6.44278194444444,2,0
"Annecy","Frankreich :fr:",7.8,4.65,7.45659583333333,2,0
"Venedig","Italien :it:",7.9,10.1,5.44269722222222,1,0.4
"Triest","Italien :it:",8,10.7,6.05461527777778,1,0.3
"Cambridge","England :gb-eng:",6.2,10.65,1.21343888888889,1,2.7
"Krakau","Polen :pl:",4.2,0.95,0.0475861111111111,1,4.6
"Skagen","Dänemark :dk:",5,6.3,2.62753472222222,0,2
"London","England :gb-eng:",6.2,11.75,1.00384027777778,1,2.4
"Göteborg","Schweden :se:",4,3.6,0.876575,1,7.5
"Brighton","England :gb-eng:",5.35,12.4,2.04890416666667,0,3.9
"Zakopane","Polen :pl:",3.9,-1.65,3.37890416666667,1,6.5
"Lyon","Frankreich :fr:",7.1,6.4,5.06638472222222,1,2.1
"Bourges","Frankreich :fr:",6.5,7,2.81978194444444,1,3.4
"Rovinj","Kroatien :hr:",6.7,10.65,5.00121944444444,1,2.1
"Balaton","Ungarn :hu:",7.8,5.75,7.3478125,2,0
"Zagreb","Kroatien :hr:",7.4,5.85,4.88067222222222,2,0
"Deauville","Frankreich :fr:",6.6,10.85,2.21863611111111,1,1.2
"Warschau","Polen :pl:",3.7,0.15,3.43172916666667,1,5.5
"Hohe Tatra (Tatranská Lomnica)","Slowakei :sk:",4.3,-1.45,3.60152916666667,1,3.2
"Pula","Kroatien :hr:",7.9,9.7,5.66159861111111,1,0.2
"Budapest","Ungarn :hu:",7.1,5.15,5.16284166666667,1,0.2
"Kristiansand","Norwegen :no:",4.2,6.65,2.09294722222222,0,3.6
"Oxford","England :gb-eng:",5.5,11.5,0,0,4.1
"Cinque Terre","Italien :it:",8.5,11.35,8.13084444444445,2,0
"Isle of Wight","England :gb-eng:",4.2,12.9,0.313847222222222,0,3.2
"Le Mans","Frankreich :fr:",6.6,9.65,3.09681388888889,1,4.5
"Clermont-Ferrand","Frankreich :fr:",7,4.95,5.02531805555556,0,2
"York","England :gb-eng:",5.6,10,0.0836875,0,6.6
"Plitvicer Seen","Kroatien :hr:",5.7,2,1.320375,2,0
"Rimini","Italien :it:",7.4,9.8,7.02542638888889,0,2.7
"Viareggio","Italien :it:",8.6,13.3,8.12947916666667,2,0
"Birmingham","England :gb-eng:",5.1,10.55,0,0,4.7
"Florenz","Italien :it:",8.4,11.5,8.09225416666667,2,0
"Bournemouth","England :gb-eng:",4.6,12.95,0,0,2.3
"Sanremo","Italien :it:",8.8,14.55,8.24551666666667,2,0
"Monaco","Monaco :mc:",8.8,14.45,8.25471388888889,2,0
"Bath","England :gb-eng:",4.15,12.2,0,0,3.8
"Klaipėda","Litauen :lt:",7,2.9,5.22043194444444,1,1.8
"Visby (Gotland)","Schweden :se:",7.6,4.35,5.02824722222222,2,0
"Nizza","Frankreich :fr:",8.8,15.15,8.2519875,2,0
"Manchester","England :gb-eng:",4.1,10.65,0,0,7.8
"Newcastle upon Tyne","England :gb-eng:",5.9,11.15,0,0,3.5
"Zadar","Kroatien :hr:",7,11.25,4.41498472222222,0,0.9
"Cannes","Frankreich :fr:",8.5,13.95,7.83405972222222,2,0
"Saint Helier","Jersey :je:",4.2,12.2,0.628593055555556,0,6.6
"Avignon","Frankreich :fr:",8.5,9.05,8.1751625,2,0
"Saint-Malo","Frankreich :fr:",6,10,1.74420416666667,0,4.5
"Liverpool","England :gb-eng:",4.15,12.05,0.883379166666667,0,2.6
"Cardiff","Wales :gb-wls:",1.1,12.35,0,0,9.6
"Debrecen","Ungarn :hu:",6.2,7.2,3.58739027777778,1,2.5
"Windermere (Lake District)","England :gb-eng:",1,8.95,0,0,13.1
"Portoferraio (Elba)","Italien :it:",6.55,13.05,6.34801111111111,1,1
"Oslo","Norwegen :no:",3.25,1.9,0,1,2.6
"Marseille","Frankreich :fr:",8.4,10.35,8.00246527777778,2,0
"Montpellier","Frankreich :fr:",8.6,12.15,8.21520555555556,2,0
"Calvi","Frankreich :fr:",8.4,13.35,7.75192638888889,0,0.4
"Novi Sad","Serbien :rs:",6.8,7.3,3.24960416666667,1,0.6
"Split","Kroatien :hr:",7.6,12.4,7.36759027777778,1,0.3
"Saint-Nazaire","Frankreich :fr:",6.6,11.95,2.51481388888889,0,3.5
"La Rochelle","Frankreich :fr:",7.3,9.5,5.35764444444444,0,0.7
"Plymouth","England :gb-eng:",4.5,12.25,0,0,14.7
"Stockholm","Schweden :se:",6.2,0.7,2.00029305555556,1,1.6
