"Ort","Bundesland","Bezeichnung","Lat","Lon","Score","Ø Höchst&shy;temperatur","Ø Sonnen&shy;stunden pro Tag","Tage ohne Niederschlag","Gesamtnieder&shy;schlag in mm"
"Lindau","Bayern","Lindau, Bayern",47.550753,9.6926624,7.36,8.08,5.07158444444444,4,0
"Heidelberg","Baden-Württemberg","Heidelberg, Baden-Württemberg",49.4093582,8.694724,6.04,9.78,2.83228666666667,1,2.7
"Zingst","Mecklenburg-Vorpommern","Zingst, Mecklenburg-Vorpommern",54.4387302,12.6821366,5,3.84,0.951617777777778,0,6.06
"Erfurt","Thüringen","Erfurt, Thüringen",50.9777974,11.0287364,7.04,7.36,3.32250277777778,3,2.1
"Juist","Niedersachsen","Juist, Niedersachsen",53.6784483,6.9956079,5.6,6.06,1.85728333333333,0,7.8
"Greetsiel","Niedersachsen","Greetsiel, Niedersachsen",53.4999753,7.0906967,5.6,6.26,1.68555055555556,0,6.3
"Heiligenhafen","Schleswig-Holstein","Heiligenhafen, Schleswig-Holstein",54.3717445,10.9809235,5.32,5.04,0.256026666666667,1,2.45
"Füssen","Bayern","Füssen, Bayern",47.5675998,10.6993217,7.44,5.94,5.48522888888889,5,0
"Bremen","Bremen","Bremen",53.0758196,8.8071646,5.76,6.82,0.287949444444444,2,5.5
"Kiel","Schleswig-Holstein","Kiel, Schleswig-Holstein",54.3227085,10.135555,5.62,4.68,0.562082777777778,0,3
"Bamberg","Bayern","Bamberg, Bayern",49.8916044,10.8868478,6.02,5.4,3.37355166666667,2,1.1
"Freiburg im Breisgau","Baden-Württemberg","Freiburg im Breisgau, Baden-Württemberg",47.9960901,7.8494005,7.16,10.34,5.12679722222222,3,9.8
"Cochem (Mosel)","Rheinland-Pfalz","Cochem (Mosel), Rheinland-Pfalz",50.1483916,7.1663195,6.48,8.28,1.93212388888889,2,6.3
"Trier","Rheinland-Pfalz","Trier, Rheinland-Pfalz",49.7596208,6.6441878,6,7.96,1.63666722222222,2,7.4
"Ahrenshoop","Mecklenburg-Vorpommern","Ahrenshoop, Mecklenburg-Vorpommern",54.3789509,12.419192,5.08,3.94,0.975112777777778,0,6.5
"Nürnberg","Bayern","Nürnberg, Bayern",49.453872,11.077298,6.96,5.78,3.71006222222222,3,2.4
"Wernigerode (Harz)","Sachsen-Anhalt","Wernigerode (Harz), Sachsen-Anhalt",51.8344172,10.7862526,6.36,7.86,2.689025,2,4.4
"Bremerhaven","Bremen","Bremerhaven",53.5505392,8.5851945,5.48,6,0,1,3.6
"Görlitz","Sachsen","Görlitz, Sachsen",51.1532076746077,14.9869867830968,5.86,4.72,0.928333333333333,2,5.7
"Zinnowitz","Mecklenburg-Vorpommern","Zinnowitz, Mecklenburg-Vorpommern",54.076647,13.9089471,5.04,3.08,0,2,5.1
"Meersburg","Baden-Württemberg","Meersburg, Baden-Württemberg",47.6955538,9.2719656,7.6,5.28,6.38184944444444,5,0
"Weimar","Thüringen","Weimar, Thüringen",50.9793301,11.3297921,7.12,7.6,3.75218555555556,3,2
"Würzburg","Bayern","Würzburg, Bayern",49.7933506809822,9.93146899481068,6.3,7.64,3.91797666666667,2,1.8
"Schwerin","Mecklenburg-Vorpommern","Schwerin, Mecklenburg-Vorpommern",53.6288297,11.4148038,5.08,4.12,0,0,5.3
"Westerland (Sylt)","Schleswig-Holstein","Westerland (Sylt), Schleswig-Holstein",54.9064856,8.3071734,5.52,5.34,0.826272777777778,0,7.4
"Carolinensiel","Niedersachsen","Carolinensiel, Niedersachsen",53.6916344,7.8028095,5.64,6.82,0,1,1.7
"Graal-Müritz","Mecklenburg-Vorpommern","Graal-Müritz, Mecklenburg-Vorpommern",54.2552653,12.2517155,4.98,4.12,0.205856666666667,0,5.7
"Ahlbeck","Mecklenburg-Vorpommern","Ahlbeck, Mecklenburg-Vorpommern",53.940567335526,14.1870203187083,5.12,2.6,0,2,5.05
"Schönau am Königssee","Bayern","Schönau am Königssee, Bayern",47.6054955,12.9846526,7.92,9.78,6.01301333333333,5,0
"Bad Schandau","Sachsen","Bad Schandau, Sachsen",50.918091,14.1534018,6.12,4.18,0.946435,2,4.5
"Bad Zwischenahn","Niedersachsen","Bad Zwischenahn, Niedersachsen",53.1801364574887,8.00840837233071,5.8,7.5,0,1,4.7
"Regensburg","Bayern","Regensburg, Bayern",49.0195333,12.0974869,7.12,2.76,4.69799444444444,3,0.8
"Titisee-Neustadt","Baden-Württemberg","Titisee-Neustadt, Baden-Württemberg",47.9001945340631,8.15217052598511,6.22,6.48,5.93164222222222,2,7.8
"Bernkastel-Kues","Rheinland-Pfalz","Bernkastel-Kues, Rheinland-Pfalz",49.9157398,7.0708181,6.16,8.4,1.62309444444444,2,8.1
"Wilhelmshaven","Niedersachsen","Wilhelmshaven, Niedersachsen",53.5278793,8.106301,5.5,6.66,0,1,2.4
"Husum","Schleswig-Holstein","Husum, Schleswig-Holstein",54.4854137,9.0537941,5.4,4.56,0.762224444444444,2,3.1
"Dortmund","Nordrhein-Westfalen","Dortmund, Nordrhein-Westfalen",51.5142273,7.4652789,5.34,7.94,1.17419944444444,2,5.43
"Neuharlingersiel","Niedersachsen","Neuharlingersiel, Niedersachsen",53.6992698,7.7035695,5.6,6.84,0,1,2.4
"Kassel","Hessen","Kassel, Hessen",51.3157833,9.4978479,6.64,7.12,1.57268111111111,2,2
"Friedrichshafen","Baden-Württemberg","Friedrichshafen, Baden-Württemberg",47.6500279,9.4800858,7.32,5.06,6.03417888888889,4,0
"Mainz","Rheinland-Pfalz","Mainz, Rheinland-Pfalz",49.9995205,8.2736253,6.68,8.08,2.26350444444444,1,1.9
